interval,timestamp,mg2.x,mg2.y,mg2.z
562.0,46758353.5598,19.15,-20.65,57.00625
562.0,46758353.6098,19.15,-20.65,57.00625
562.0,46758353.6598,19.26875,-20.7625,57.0
562.0,46758353.7098,19.26875,-20.7625,57.0
562.0,46758353.7598,19.46875,-20.70625,56.89375
562.0,46758353.8098,19.46875,-20.70625,56.89375
562.0,46758353.8598,19.60625,-20.80625,56.89375
562.0,46758353.9098,19.60625,-20.80625,56.89375
562.0,46758353.9598,19.65625,-20.9875,56.90625
563.0,46758354.0098,19.84375,-20.98125,56.7125
563.0,46758354.0598,19.84375,-20.98125,56.7125
563.0,46758354.1098,19.9375,-21.06875,56.71875
563.0,46758354.1598,19.9375,-21.06875,56.71875
563.0,46758354.2098,20.05,-21.15625,56.65625
563.0,46758354.2598,20.05,-21.15625,56.65625
563.0,46758354.3098,20.0875,-21.35,56.55625
563.0,46758354.3598,20.0875,-21.35,56.55625
563.0,46758354.4098,20.14375,-21.5875,56.59375
563.0,46758354.4598,20.14375,-21.5875,56.59375
563.0,46758354.5098,20.18125,-21.83125,56.44375
563.0,46758354.5598,20.18125,-21.83125,56.44375
563.0,46758354.6098,20.3,-21.84375,56.40625
563.0,46758354.6598,20.3,-21.84375,56.40625
563.0,46758354.7098,20.35625,-21.94375,56.14375
563.0,46758354.7598,20.35625,-21.94375,56.14375
563.0,46758354.8098,20.3375,-22.09375,56.1375
563.0,46758354.8598,20.3375,-22.09375,56.1375
563.0,46758354.9098,20.23125,-22.31875,56.0375
563.0,46758354.9598,20.23125,-22.31875,56.0375
564.0,46758355.0098,20.1875,-22.45625,56.0
564.0,46758355.0598,20.1875,-22.45625,56.0
564.0,46758355.1098,19.95,-22.7875,56.05
564.0,46758355.1598,19.975,-22.625,56.0625
564.0,46758355.2098,19.975,-22.625,56.0625
564.0,46758355.2598,19.75625,-22.7,55.99375
564.0,46758355.3098,19.75625,-22.7,55.99375
564.0,46758355.3598,19.68125,-22.6625,56.05625
564.0,46758355.4098,19.68125,-22.6625,56.05625
564.0,46758355.4598,19.5,-22.64375,56.09375
564.0,46758355.5098,19.5,-22.64375,56.09375
564.0,46758355.5598,19.25625,-22.5625,56.14375
564.0,46758355.6098,19.25625,-22.5625,56.14375
564.0,46758355.6598,18.90625,-22.41875,56.175
564.0,46758355.7098,18.90625,-22.41875,56.175
564.0,46758355.7598,18.7125,-22.2125,56.33125
564.0,46758355.8098,18.7125,-22.2125,56.33125
564.0,46758355.8598,18.3125,-22.2375,56.5125
564.0,46758355.9098,18.3125,-22.2375,56.5125
564.0,46758355.9598,18.1125,-21.825,56.78125
565.0,46758356.0098,18.1125,-21.825,56.78125
565.0,46758356.0598,17.8875,-21.50625,56.8875
565.0,46758356.1098,17.8875,-21.50625,56.8875
565.0,46758356.1598,17.76875,-21.0875,56.96875
565.0,46758356.2098,17.76875,-21.0875,56.96875
565.0,46758356.2598,17.7375,-20.63125,57.1375
565.0,46758356.3098,17.7125,-20.18125,57.4125
565.0,46758356.3598,17.7125,-20.18125,57.4125
565.0,46758356.4098,17.65625,-19.7,57.49375
565.0,46758356.4598,17.65625,-19.7,57.49375
565.0,46758356.5098,17.7875,-19.2375,57.6625
565.0,46758356.5598,17.7875,-19.2375,57.6625
565.0,46758356.6098,17.94375,-18.85,57.7
565.0,46758356.6598,17.94375,-18.85,57.7
565.0,46758356.7098,18.175,-18.69375,57.825
565.0,46758356.7598,18.175,-18.69375,57.825
565.0,46758356.8098,18.475,-18.4875,57.8875
565.0,46758356.8598,18.475,-18.4875,57.8875
565.0,46758356.9098,18.88125,-18.56875,57.85
565.0,46758356.9598,18.88125,-18.56875,57.85
566.0,46758357.0098,19.2875,-18.91875,57.75
566.0,46758357.0598,19.2875,-18.91875,57.75
566.0,46758357.1098,19.575,-19.7125,57.65
566.0,46758357.1598,19.575,-19.7125,57.65
566.0,46758357.2098,20.0375,-20.25625,57.275
566.0,46758357.2598,20.0375,-20.25625,57.275
566.0,46758357.3098,20.325,-21.19375,57.14375
566.0,46758357.3598,20.6625,-21.95625,56.83125
566.0,46758357.4098,20.6625,-21.95625,56.83125
566.0,46758357.4598,20.83125,-22.9125,56.41875
566.0,46758357.5098,20.83125,-22.9125,56.41875
566.0,46758357.5598,21.01875,-23.8875,56.0125
566.0,46758357.6098,21.01875,-23.8875,56.0125
566.0,46758357.6598,21.05,-24.94375,55.5875
566.0,46758357.7098,21.05,-24.94375,55.5875
566.0,46758357.7598,21.15,-25.65625,55.125
566.0,46758357.8098,21.15,-25.65625,55.125
566.0,46758357.8598,20.99375,-26.44375,54.81875
566.0,46758357.9098,20.99375,-26.44375,54.81875
566.0,46758357.9598,20.9375,-27.08125,54.45
567.0,46758358.0098,20.9375,-27.08125,54.45
567.0,46758358.0598,20.75,-27.65,54.0125
567.0,46758358.1098,20.75,-27.65,54.0125
567.0,46758358.1598,20.44375,-27.95625,53.9
567.0,46758358.2098,20.44375,-27.95625,53.9
567.0,46758358.2598,20.1,-28.15625,53.65625
567.0,46758358.3098,20.1,-28.15625,53.65625
567.0,46758358.3598,19.675,-28.225,53.60625
567.0,46758358.4098,19.675,-28.225,53.60625
567.0,46758358.4598,19.0,-28.3375,53.5625
567.0,46758358.5098,18.60625,-27.98125,53.64375
567.0,46758358.5598,18.60625,-27.98125,53.64375
567.0,46758358.6098,18.04375,-27.775,53.70625
567.0,46758358.6598,18.04375,-27.775,53.70625
567.0,46758358.7098,17.73125,-27.4125,53.86875
567.0,46758358.7598,17.73125,-27.4125,53.86875
567.0,46758358.8098,17.68125,-26.7375,54.2875
567.0,46758358.8598,17.68125,-26.7375,54.2875
567.0,46758358.9098,17.5375,-25.975,54.3875
567.0,46758358.9598,17.5375,-25.975,54.3875
568.0,46758359.0098,17.5125,-25.1375,54.68125
568.0,46758359.0598,17.5125,-25.1375,54.68125
568.0,46758359.1098,17.49375,-24.425,54.975
568.0,46758359.1598,17.49375,-24.425,54.975
568.0,46758359.2098,17.8875,-23.33125,55.175
568.0,46758359.2598,17.8875,-23.33125,55.175
568.0,46758359.3098,18.0125,-22.53125,55.45625
568.0,46758359.3598,18.0125,-22.53125,55.45625
568.0,46758359.4098,18.30625,-21.78125,55.80625
568.0,46758359.4598,18.30625,-21.78125,55.80625
568.0,46758359.5098,18.575,-21.1875,56.04375
568.0,46758359.5598,19.025,-20.475,56.175
568.0,46758359.6098,19.025,-20.475,56.175
568.0,46758359.6598,19.36875,-19.8875,56.3625
568.0,46758359.7098,19.36875,-19.8875,56.3625
568.0,46758359.7598,19.68125,-19.475,56.525
568.0,46758359.8098,19.68125,-19.475,56.525
568.0,46758359.8598,19.94375,-19.2125,56.64375
568.0,46758359.9098,19.94375,-19.2125,56.64375
568.0,46758359.9598,20.2625,-18.8625,56.7125
569.0,46758360.0098,20.2625,-18.8625,56.7125
569.0,46758360.0598,20.3125,-18.85625,56.81875
569.0,46758360.1098,20.3125,-18.85625,56.81875
569.0,46758360.1598,20.45,-18.93125,56.81875
569.0,46758360.2098,20.45,-18.93125,56.81875
569.0,46758360.2598,20.66875,-18.99375,56.9125
569.0,46758360.3098,20.66875,-18.99375,56.9125
569.0,46758360.3598,20.64375,-19.24375,56.86875
569.0,46758360.4098,20.64375,-19.24375,56.86875
569.0,46758360.4598,20.64375,-19.6,56.825
569.0,46758360.5098,20.64375,-19.6,56.825
569.0,46758360.5598,20.55625,-19.85,56.8
569.0,46758360.6098,20.55625,-19.85,56.8
569.0,46758360.6598,20.50625,-20.2625,56.7375
569.0,46758360.7098,20.275,-20.66875,56.7625
569.0,46758360.7598,20.275,-20.66875,56.7625
569.0,46758360.8098,20.19375,-21.0625,56.7125
569.0,46758360.8598,20.19375,-21.0625,56.7125
569.0,46758360.9098,20.0375,-21.5375,56.825
569.0,46758360.9598,20.0375,-21.5375,56.825
570.0,46758361.0098,20.04375,-21.68125,56.60625
570.0,46758361.7641,19.59375,-23.15625,56.28125
570.0,46758361.8141,19.76875,-22.91875,56.21875
570.0,46758361.8641,19.76875,-22.91875,56.21875
570.0,46758361.9141,19.8375,-22.8375,56.0
570.0,46758361.9641,19.79375,-22.825,55.9625
571.0,46758362.0141,19.79375,-22.825,55.9625
571.0,46758362.0641,19.65,-23.00625,56.01875
571.0,46758362.1141,19.65,-23.00625,56.01875
571.0,46758362.1641,19.59375,-22.6375,55.93125
571.0,46758362.2141,19.59375,-22.6375,55.93125
571.0,46758362.2641,19.58125,-22.44375,56.05
571.0,46758362.3141,19.58125,-22.44375,56.05
571.0,46758362.3641,19.43125,-22.24375,56.08125
571.0,46758362.4141,19.43125,-22.24375,56.08125
571.0,46758362.4641,19.30625,-21.98125,56.125
571.0,46758362.5141,19.30625,-21.98125,56.125
571.0,46758362.5641,19.2375,-21.6875,56.34375
571.0,46758362.6141,19.2375,-21.6875,56.34375
571.0,46758362.6641,19.25625,-21.25,56.46875
571.0,46758362.7141,19.25625,-21.25,56.46875
571.0,46758362.7641,19.25625,-20.8375,56.5
571.0,46758362.8141,19.25625,-20.8375,56.5
571.0,46758362.8641,19.2625,-20.55,56.75
571.0,46758362.9141,19.2625,-20.55,56.75
571.0,46758362.9641,19.3,-20.29375,56.79375
572.0,46758363.0141,19.3,-20.29375,56.79375
572.0,46758363.0641,19.36875,-20.25,56.85625
572.0,46758363.1141,19.3625,-20.34375,57.0625
572.0,46758363.1641,19.3625,-20.34375,57.0625
572.0,46758363.2141,19.76875,-19.91875,56.90625
572.0,46758363.2641,19.76875,-19.91875,56.90625
572.0,46758363.3141,19.95,-19.8625,56.95625
572.0,46758363.3641,19.95,-19.8625,56.95625
572.0,46758363.4141,20.08125,-19.9,56.93125
572.0,46758363.4641,20.08125,-19.9,56.93125
572.0,46758363.5141,20.31875,-19.9625,56.825
572.0,46758363.5641,20.31875,-19.9625,56.825
572.0,46758363.6141,20.44375,-20.16875,56.8
572.0,46758363.6641,20.44375,-20.16875,56.8
572.0,46758363.7141,20.6875,-20.10625,56.66875
572.0,46758363.7641,20.6875,-20.10625,56.66875
572.0,46758363.8141,20.8875,-20.25,56.55
572.0,46758363.8641,20.8875,-20.25,56.55
572.0,46758363.9141,20.94375,-20.55625,56.575
572.0,46758363.9641,20.94375,-20.55625,56.575
573.0,46758364.0141,21.05625,-20.5875,56.46875
573.0,46758364.0641,21.05625,-20.5875,56.46875
573.0,46758364.1141,21.04375,-21.025,56.39375
573.0,46758364.1641,21.1875,-21.04375,56.34375
573.0,46758364.2141,21.1875,-21.04375,56.34375
573.0,46758364.2641,21.2125,-21.325,56.2375
573.0,46758364.3141,21.2125,-21.325,56.2375
573.0,46758364.3641,21.06875,-21.5125,56.09375
573.0,46758364.4141,21.06875,-21.5125,56.09375
573.0,46758364.4641,20.8375,-21.875,56.11875
573.0,46758364.5141,20.8375,-21.875,56.11875
573.0,46758364.5641,20.75625,-21.9125,56.25
573.0,46758364.6141,20.75625,-21.9125,56.25
573.0,46758364.6641,20.5625,-21.9625,56.04375
573.0,46758364.7141,20.5625,-21.9625,56.04375
573.0,46758364.7641,20.39375,-22.0625,55.99375
573.0,46758364.8141,20.39375,-22.0625,55.99375
573.0,46758364.8641,20.25625,-22.11875,56.06875
573.0,46758364.9141,20.25625,-22.11875,56.06875
573.0,46758364.9641,20.23125,-22.15,56.1
574.0,46758365.0141,20.23125,-22.15,56.1
574.0,46758365.0641,20.175,-22.2375,56.03125
574.0,46758365.1141,20.175,-22.2375,56.03125
